run_id,dataset_profile,stage_size_multiplier,scenario,num_stages,num_tiles,makespan_s,total_energy_J,compute_energy_J,transfer_energy_J,host_touch_energy_J,total_bytes_host_link,total_bytes_cxl_direct,total_bytes_host_touch,total_bytes_host_h2d_ingress,total_bytes_host_h2d_stage,total_bytes_host_d2h,total_bytes_moved,lb_compute_stage_max_s,lb_host_h2d_ingress_s,lb_host_h2d_stage_s,lb_host_d2h_s,lb_host_link_s,lb_host_touch_s,lb_cxl_direct_s,dominant_lb_component,pipeline_template,memory_ceiling_enabled,total_cpu_mem_time_component_s,total_cpu_mem_latency_bound_time_component_s,total_cpu_mem_peak_bound_time_component_s,total_pim_mem_time_component_s,total_compute_time_component_s,total_cpu_materialize_bytes,total_cpu_materialize_time_component_s,cpu_materialize_energy_J,cpu_baseline_engine,total_cpu_mem_service_time_component_s,total_cpu_mem_queue_delay_component_s,total_pim_mem_service_time_component_s,total_pim_mem_queue_delay_component_s,total_bytes_pim_retained,total_retain_fallback_bytes,total_retain_handoff_time_component_s,cxl_direct_stream_slots,cxl_active_direct_endpoints,cxl_effective_striping_factor,total_cxl_dma_issue_time_component_s,workload_family,workload_profile,workload_variant,baseline_id
run_031_PROFILE_DV_ILLUMINA_WGS_30X_base_cpu_only_m2p0,PROFILE_DV_ILLUMINA_WGS_30X,2.0,cpu_only,3,6791,47311.09418154301,35320319.9999994,35320319.9999994,0.0,0.0,0,0,0,0,0,0,0,47012.81760000078,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,2354688.0000001295,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,base,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|base|m2p0
run_032_PROFILE_DV_ILLUMINA_WGS_30X_base_pim_host_bounce_m2p0,PROFILE_DV_ILLUMINA_WGS_30X,2.0,pim_host_bounce,3,6791,23682.9811551798,11154567.474899659,11138557.248000057,16010.226899601315,2187.767459999667,3868948800000,0,1822800000000,223200000000,1822800000000,1822948800000,3868948800000,23506.40880000039,33.47497175269266,272.93604959702344,384.71195063036635,384.71195063036635,72.9255819999889,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,1360577.9711997444,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,base,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|base|m2p0
run_033_PROFILE_DV_ILLUMINA_WGS_30X_base_pim_flowcxl_direct_m2p0,PROFILE_DV_ILLUMINA_WGS_30X,2.0,pim_flowcxl_direct,3,6791,23682.583993505366,11139686.144609753,11138557.248000057,1128.896609696148,0.0,223348800000,1822800000000,0,223200000000,0,148800000,2046148800000,23506.40880000039,33.47497175269266,0.0,0.09319050506329939,33.47497175269266,0.0,28.59583528381431,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,1360577.9711997444,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.0013581999999998243,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,base,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|base|m2p0
run_034_PROFILE_DV_ILLUMINA_WGS_30X_base_cpu_only_m4p0,PROFILE_DV_ILLUMINA_WGS_30X,4.0,cpu_only,3,13581,94282.39329958832,70640640.00000171,70640640.00000171,0.0,0.0,0,0,0,0,0,0,0,94025.6352000038,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,4709375.999997925,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,base,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|base|m4p0
run_035_PROFILE_DV_ILLUMINA_WGS_30X_base_pim_host_bounce_m4p0,PROFILE_DV_ILLUMINA_WGS_30X,4.0,pim_host_bounce,3,13581,47168.972321323,22309134.94900992,22277114.495998718,32020.453011202917,4375.534860000529,7737897600000,0,3645600000000,446400000000,3645600000000,3645897600000,7737897600000,47012.8176000019,66.94993440537144,545.8720900939212,769.4238830608267,769.4238830608267,145.85116200001764,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,2721155.9423992867,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,base,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|base|m4p0
run_036_PROFILE_DV_ILLUMINA_WGS_30X_base_pim_flowcxl_direct_m4p0,PROFILE_DV_ILLUMINA_WGS_30X,4.0,pim_flowcxl_direct,3,13581,47168.2657946563,22279370.55978738,22277114.495998718,2256.06378866488,0.0,446697600000,3645600000000,0,446400000000,0,297600000,4092297600000,47012.8176000019,66.94993440537144,0.0,0.18637191012658194,66.94993440537144,0.0,57.083603897182485,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,2721155.9423992867,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.0027161999999999486,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,base,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|base|m4p0
run_037_PROFILE_DV_ILLUMINA_WES_100X_base_cpu_only_m0p5,PROFILE_DV_ILLUMINA_WES_100X,0.5,cpu_only,3,92,254.94288271574598,133906.60799999983,133906.60799999983,0.0,0.0,0,0,0,0,0,0,0,226.99439999999956,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,8927.107199999997,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m0p5
run_038_PROFILE_DV_ILLUMINA_WES_100X_base_pim_host_bounce_m0p5,PROFILE_DV_ILLUMINA_WES_100X,0.5,pim_host_bounce,3,92,172.48835349875546,50867.08358544882,50651.892000000036,215.19158544878323,29.40549060000003,52001950998,0,24499975500,3000000000,24499975500,24501975498,52001950998,151.32960000000006,0.4499389964071864,3.668498202994013,5.17086754303796,5.17086754303796,0.9801830200000009,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,6033.988799999958,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m0p5
run_039_PROFILE_DV_ILLUMINA_WES_100X_base_pim_flowcxl_direct_m0p5,PROFILE_DV_ILLUMINA_WES_100X,0.5,pim_flowcxl_direct,3,92,171.02161182824474,50667.84002120954,50651.892000000036,15.948021209501087,0.0,3001999998,24499975500,0,3000000000,0,1999998,27501975498,151.32960000000006,0.4499389964071864,0.0,0.001259140506329114,0.4499389964071864,0.0,0.43275365445192354,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,6033.988799999958,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,1.840000000000001e-05,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m0p5
run_040_PROFILE_DV_ILLUMINA_WES_100X_base_cpu_only_m1p0,PROFILE_DV_ILLUMINA_WES_100X,1.0,cpu_only,3,183,494.4941457111972,267813.2159999997,267813.2159999997,0.0,0.0,0,0,0,0,0,0,0,453.9887999999992,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,17854.21439999997,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m1p0
run_041_PROFILE_DV_ILLUMINA_WES_100X_base_pim_host_bounce_m1p0,PROFILE_DV_ILLUMINA_WES_100X,1.0,pim_host_bounce,3,183,331.92017428646795,101734.16638289734,101303.78399999977,430.38238289756634,58.81092119999982,104003901996,0,48999951000,6000000000,48999951000,49003950996,104003901996,302.6591999999989,0.8998688928143687,7.336987305988008,10.341716886075949,10.341716886075949,1.960364039999994,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,12067.977599999853,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m1p0
run_042_PROFILE_DV_ILLUMINA_WES_100X_base_pim_flowcxl_direct_m1p0,PROFILE_DV_ILLUMINA_WES_100X,1.0,pim_flowcxl_direct,3,183,330.7023961378251,101335.67296039277,101303.78399999977,31.888960393002105,0.0,6003999996,48999951000,0,6000000000,0,3999996,55003950996,302.6591999999989,0.8998688928143687,0.0,0.002509181012658231,0.8998688928143687,0.0,0.8650874322788481,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,12067.977599999853,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,3.660000000000004e-05,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m1p0
run_043_PROFILE_DV_ILLUMINA_WES_100X_base_cpu_only_m2p0,PROFILE_DV_ILLUMINA_WES_100X,2.0,cpu_only,3,366,970.8099052154008,535626.4320000024,535626.4320000024,0.0,0.0,0,0,0,0,0,0,0,907.9776000000047,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,35708.4288000008,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m2p0
run_044_PROFILE_DV_ILLUMINA_WES_100X_base_pim_host_bounce_m2p0,PROFILE_DV_ILLUMINA_WES_100X,2.0,pim_host_bounce,3,366,648.9557665829109,203468.33276579465,202607.5679999995,860.7647657951318,117.62184239999957,208007803992,0,97999902000,12000000000,97999902000,98007901992,208007803992,605.3183999999968,1.799737785628738,14.673974611975984,20.683433772151893,20.683433772151893,3.9207280799999857,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,24135.955200000422,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m2p0
run_045_PROFILE_DV_ILLUMINA_WES_100X_base_pim_flowcxl_direct_m2p0,PROFILE_DV_ILLUMINA_WES_100X,2.0,pim_flowcxl_direct,3,366,648.1994341598141,202671.3459207863,202607.5679999995,63.777920786773535,0.0,12007999992,97999902000,0,12000000000,0,7999992,110007901992,605.3183999999968,1.799737785628738,0.0,0.005018362025316459,1.799737785628738,0.0,1.730174864605778,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,24135.955200000422,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,7.32000000000001e-05,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m2p0
run_046_PROFILE_DV_ILLUMINA_WES_100X_base_cpu_only_m4p0,PROFILE_DV_ILLUMINA_WES_100X,4.0,cpu_only,3,731,1846.5788060792404,1071252.863999987,1071252.863999987,0.0,0.0,0,0,0,0,0,0,0,1815.9551999999742,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,71416.85759999904,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m4p0
run_047_PROFILE_DV_ILLUMINA_WES_100X_base_pim_host_bounce_m4p0,PROFILE_DV_ILLUMINA_WES_100X,4.0,pim_host_bounce,3,731,1233.5395889244462,406936.6647435915,405215.1360000012,1721.5287435902765,235.24362480000298,416015607984,0,195999804000,24000000000,195999804000,196015803984,416015607984,1210.6368000000075,3.599466471257456,29.34794012395254,41.36684934430368,41.36684934430368,7.841454160000099,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,48271.91040000033,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m4p0
run_048_PROFILE_DV_ILLUMINA_WES_100X_base_pim_flowcxl_direct_m4p0,PROFILE_DV_ILLUMINA_WES_100X,4.0,pim_flowcxl_direct,3,731,1232.1144678379478,405342.8909640603,405215.1360000012,127.7549640590851,0.0,24015999984,195999804000,0,24000000000,0,15999984,220015803984,1210.6368000000075,3.599466471257456,0.0,0.010027624050633021,3.599466471257456,0.0,3.472817634557707,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,48271.91040000033,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.00014620000000000187,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,base,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|base|m4p0
run_049_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_cpu_only_m0p5,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,0.5,cpu_only,3,72,120.12487042794187,44656.419341738205,44656.419341738205,0.0,0.0,0,0,0,0,0,0,0,88.62337575000006,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,2977.0946227825584,2952.9796011428707,24.115021639688013,0.0,24.847999999999875,0,0.0,0.0,vectorized_pipeline,484.23696000000143,2492.8576627825446,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m0p5
run_050_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_host_bounce_m0p5,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,0.5,pim_host_bounce,3,72,2.8056179757413506,297.4426573384628,196.01227000578643,101.43038733267642,13.91903999999998,24091200000,0,11592000000,0,11592000000,12499200000,24091200000,0.37505328800066273,0.0,1.7366397413173684,2.6389276253164535,2.6389276253164535,0.4639679999999993,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,26.134969334104937,10.357333333333289,0,0.0,0.0,vectorized_pipeline,0.0,0.0,25.227749999999915,0.9072193341048804,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m0p5
run_051_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_flowcxl_direct_m0p5,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,0.5,pim_flowcxl_direct,3,72,0.722014306721591,203.22315287874457,196.01227000578643,7.210882872958125,0.0,907200000,11592000000,0,0,0,907200000,12499200000,0.37505328800066273,0.0,0.0,0.19204760506329085,0.19204760506329085,0.0,0.21062067323076922,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,26.134969334104937,10.357333333333289,0,0.0,0.0,vectorized_pipeline,0.0,0.0,25.22774999999992,0.9072193341048804,0,0,0.0,4,3,1,2.8800000000000087e-05,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m0p5
run_052_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_cpu_only_m1p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,1.0,cpu_only,3,144,198.90120442794182,89312.83868347645,89312.83868347645,0.0,0.0,0,0,0,0,0,0,0,177.24675150000022,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,5954.18924556505,5905.959202285679,48.23004327937626,0.0,49.69600000000052,0,0.0,0.0,vectorized_pipeline,968.4739199999943,4985.715325565152,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m1p0
run_053_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_host_bounce_m1p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,1.0,pim_host_bounce,3,144,5.494077829950081,594.885314676926,392.0245400115731,202.8607746653529,27.838079999999984,48182400000,0,23184000000,0,23184000000,24998400000,48182400000,0.7501065760013255,0.0,3.473279482634742,5.277855250632902,5.277855250632902,0.9279359999999994,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,52.26993866820924,20.714666666666705,0,0.0,0.0,vectorized_pipeline,0.0,0.0,50.45549999999994,1.8144386682097635,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m1p0
run_054_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_flowcxl_direct_m1p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,1.0,pim_flowcxl_direct,3,144,1.0801247721967981,406.5303057574893,392.0245400115731,14.505765745916234,0.0,1814400000,23184000000,0,0,0,1814400000,24998400000,0.7501065760013255,0.0,0.0,0.3840952101265811,0.3840952101265811,0.0,0.42649134646153825,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,52.26993866820919,20.714666666666734,0,0.0,0.0,vectorized_pipeline,0.0,0.0,50.45549999999991,1.8144386682097635,0,0,0.0,4,3,1,5.759999999999984e-05,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m1p0
run_055_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_cpu_only_m2p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,2.0,cpu_only,3,287,357.6958720970184,178625.67736695186,178625.67736695186,0.0,0.0,0,0,0,0,0,0,0,354.49350299999816,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,11908.378491130094,11811.91840457137,96.46008655875141,0.0,99.39200000000027,0,0.0,0.0,vectorized_pipeline,1936.947840000007,9971.4306511303,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m2p0
run_056_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_host_bounce_m2p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,2.0,pim_host_bounce,3,287,10.740540528750206,1189.769599353852,784.0490800231491,405.72051933070287,55.67603999999987,96364800000,0,46368000000,0,46368000000,49996800000,96364800000,1.5002131520026578,0.0,6.946540765269395,10.555683201265753,10.555683201265753,1.8558679999999959,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,104.53987733641782,41.42933333333357,0,0.0,0.0,vectorized_pipeline,0.0,0.0,100.91099999999997,3.628877336419512,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m2p0
run_057_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_flowcxl_direct_m2p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,2.0,pim_flowcxl_direct,3,287,1.7956384623017059,813.1425575352124,784.0490800231491,29.093477512063266,0.0,3628800000,46368000000,0,0,0,3628800000,49996800000,1.5002131520026578,0.0,0.0,0.7681813202531619,0.7681813202531619,0.0,0.8581156941875019,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,104.53987733641783,41.429333333333645,0,0.0,0.0,vectorized_pipeline,0.0,0.0,100.91100000000003,3.6288773364195106,0,0,0.0,4,3,1,0.00011480000000000111,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m2p0
run_058_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_cpu_only_m4p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,4.0,cpu_only,3,573,714.6696130088882,357251.3547339062,357251.3547339062,0.0,0.0,0,0,0,0,0,0,0,708.9870060000015,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,23816.75698226045,23623.836809142867,192.92017311750712,0.0,198.7839999999986,0,0.0,0.0,vectorized_pipeline,3873.895680000028,19942.861302260262,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m4p0
run_059_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_host_bounce_m4p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,4.0,pim_host_bounce,3,573,21.2789021776983,2379.5381687077006,1568.0981600462878,811.440008661413,111.35196000000067,192729600000,0,92736000000,0,92736000000,99993600000,192729600000,3.0004263040052725,0.0,13.893063330538704,21.111339102531915,21.111339102531915,3.7117320000000227,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,209.07975467283833,82.85866666666523,0,0.0,0.0,vectorized_pipeline,0.0,0.0,201.82199999999486,7.257754672839064,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m4p0
run_060_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_ingressless_pim_flowcxl_direct_m4p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,4.0,pim_flowcxl_direct,3,573,3.3443314970393825,1626.270060569953,1568.0981600462878,58.17190052366532,0.0,7257600000,92736000000,0,0,0,7257600000,99993600000,3.0004263040052725,0.0,0.0,1.5363535405063444,1.5363535405063444,0.0,1.715301857096152,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,209.07975467283882,82.85866666666503,0,0.0,0.0,vectorized_pipeline,0.0,0.0,201.8219999999955,7.257754672839075,0,0,0.0,4,3,1,0.0002292000000000039,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|ingressless|m4p0
run_061_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_cpu_only_m0p5,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,0.5,cpu_only,3,338,777.4971985100068,374957.53709080536,374957.53709080536,0.0,0.0,0,0,0,0,0,0,0,743.1152624999987,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,24997.16913938712,24971.960468744564,25.208670642322307,0.0,83.68000000000018,0,0.0,0.0,vectorized_pipeline,4043.0159999999355,20954.15313938704,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m0p5
run_062_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_host_bounce_m0p5,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,0.5,pim_host_bounce,3,338,23.250825180605993,3905.7561336128338,3043.876611819464,861.87952179337,116.68056000000092,204768000000,0,97200000000,0,97200000000,107568000000,204768000000,10.794807692309435,0.0,14.557049803592733,22.702898286075726,22.702898286075726,3.889352000000031,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,405.8502149092574,39.04000000000013,0,0.0,0.0,vectorized_pipeline,0.0,0.0,132.6690000000007,273.1812149092613,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m0p5
run_063_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_flowcxl_direct_m0p5,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,0.5,pim_flowcxl_direct,3,338,11.542857111371447,3115.2666380311175,3043.876611819464,71.39002621165345,0.0,10368000000,97200000000,0,0,0,10368000000,107568000000,10.794807692309435,0.0,0.0,2.190417572151896,2.190417572151896,0.0,1.7238546730384707,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,405.8502149092567,39.04000000000009,0,0.0,0.0,vectorized_pipeline,0.0,0.0,132.66900000000075,273.1812149092649,0,0,0.0,4,3,1,0.0001352000000000016,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m0p5
run_064_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_cpu_only_m1p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,1.0,cpu_only,3,676,1551.3923827663828,749915.0741816177,749915.0741816177,0.0,0.0,0,0,0,0,0,0,0,1486.2305250000134,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,49994.33827877484,49943.92093749023,50.41734128464463,0.0,167.35999999999805,0,0.0,0.0,vectorized_pipeline,8086.032000000012,41908.306278774544,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m1p0
run_065_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_host_bounce_m1p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,1.0,pim_host_bounce,3,676,45.95372346668127,7811.512267225721,6087.753223638989,1723.7590435867326,233.36112000000062,409536000000,0,194400000000,0,194400000000,215136000000,409536000000,21.58961538461911,0.0,29.114099607185587,45.40579657215101,45.40579657215101,7.778704000000021,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,811.7004298185248,78.07999999999906,0,0.0,0.0,vectorized_pipeline,0.0,0.0,265.3380000000045,546.3624298185363,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m1p0
